"","Date","CO","NO2","SO2","PM2_5","Unemployment_Rate"
"1",2018-01-01,434.816589762519,3.91374361146996,1.24724653611149,22.816133211322,5.62666666666667
"2",2018-04-01,435.528573783748,3.71223838946362,1.29292745954915,19.1928865896268,5.48666666666667
"3",2018-07-01,438.577312499376,3.68834928047234,1.3616045310636,18.9040211355879,6.93
"4",2018-10-01,428.866962948071,3.903610425065,1.22087021505864,20.8028309115568,7.39166666666667
"5",2019-01-01,436.365278613743,3.98709863140705,1.28286845109694,22.5884730219893,8.175
"6",2019-04-01,438.053823594793,3.77400100753528,1.33218401871216,20.4176103599046,8.22333333333333
"7",2019-07-01,436.356282790342,3.68723773808452,1.34244020438655,18.5971492044677,6.325
"8",2019-10-01,429.541257114844,3.82580791097568,1.23245815112324,20.3418428981552,7.18
"9",2020-01-01,435.734246997957,3.93842054657026,1.26046466578768,22.1668691657839,10.38
"10",2020-04-01,433.150212890647,3.69441426182956,1.30272415047793,18.851952203509,14.4466666666667
"11",2020-07-01,414.576332322448,4.48400742658588,1.35594125739117,19.4327390776426,7.51166666666667
"12",2020-10-01,365.180495189081,6.36311845014792,1.26751110866023,24.0338802953317,4.33
"13",2021-01-01,444.335274367588,5.55086698796736,1.75470799559927,40.0317774732327,4.32333333333333
"14",2021-04-01,414.090663532437,3.75613851553728,1.14442226697491,18.9665257615615,5.82833333333333
"15",2021-07-01,339.445113428262,3.18346072281577,0.525554510155556,7.20473566321792,4.83333333333333
"16",2021-10-01,377.655850114444,6.55510908308638,1.05859489547563,18.9093405763047,7.91333333333333
"17",2022-01-01,443.340956647197,6.43966763000442,1.5368041729328,31.2277454950273,7.41333333333333
"18",2022-04-01,404.199163975341,3.92911596478907,0.923405241950358,14.5398866487694,8.605
