,City,Lat,Lng,Date,CO,NO2,SO2,PM2_5
0,Aizwal,23.737,92.729,2020-11-24,240.80285714285714,1.7614285714285711,1.2185714285714286,15.112857142857141
1,Aizwal,23.737,92.729,2020-11-25,291.0195833333333,9.303749999999999,2.085833333333333,13.319583333333332
2,Aizwal,23.737,92.729,2020-11-26,285.3875000000001,8.033749999999998,1.9725000000000001,12.553333333333333
3,Aizwal,23.737,92.729,2020-11-27,269.0466666666667,5.289583333333334,1.4916666666666663,12.870000000000003
4,Aizwal,23.737,92.729,2020-11-28,281.2845833333333,8.986666666666668,1.9429166666666664,11.032083333333334
5,Aizwal,23.737,92.729,2020-11-29,227.74,3.4183333333333326,1.1337500000000003,10.627916666666666
6,Aizwal,23.737,92.729,2020-11-30,303.8841666666667,8.185416666666667,2.299166666666667,13.646666666666667
7,Aizwal,23.737,92.729,2020-12-01,284.4833333333333,6.350833333333337,1.77625,13.875416666666668
8,Aizwal,23.737,92.729,2020-12-02,337.6808333333333,9.47916666666667,2.464166666666667,19.994583333333335
9,Aizwal,23.737,92.729,2020-12-03,358.1245833333333,9.267916666666668,2.4529166666666664,31.908749999999998
10,Aizwal,23.737,92.729,2020-12-04,356.31749999999994,9.848333333333334,2.9175,38.655
11,Aizwal,23.737,92.729,2020-12-05,327.25,6.894166666666668,3.565416666666667,44.40166666666667
12,Aizwal,23.737,92.729,2020-12-06,396.51041666666674,6.330833333333334,4.125416666666667,82.27708333333332
13,Aizwal,23.737,92.729,2020-12-07,396.51083333333327,5.395833333333333,3.2954166666666675,97.89375000000003
14,Aizwal,23.737,92.729,2020-12-08,449.22083333333325,6.6125,2.8858333333333337,101.01749999999998
15,Aizwal,23.737,92.729,2020-12-09,357.0125,4.792083333333333,1.6766666666666665,74.33458333333333
16,Aizwal,23.737,92.729,2020-12-10,380.37833333333333,7.108333333333332,2.0870833333333327,70.44458333333333
17,Aizwal,23.737,92.729,2020-12-11,347.55541666666664,6.810416666666664,1.7291666666666667,55.660833333333336
18,Aizwal,23.737,92.729,2020-12-12,288.86500000000007,3.417916666666667,1.1654166666666668,41.95666666666666
19,Aizwal,23.737,92.729,2020-12-13,404.1595833333333,6.275833333333334,1.340833333333333,59.63916666666666
20,Aizwal,23.737,92.729,2020-12-14,356.5954166666667,5.102916666666667,1.4237499999999998,52.42916666666665
21,Aizwal,23.737,92.729,2020-12-15,350.8933333333334,8.691666666666668,1.5745833333333332,31.581666666666663
22,Aizwal,23.737,92.729,2020-12-16,346.02625000000006,5.992083333333333,1.5654166666666665,29.02458333333333
23,Aizwal,23.737,92.729,2020-12-17,397.90124999999995,7.565833333333333,2.9533333333333327,34.08875
24,Aizwal,23.737,92.729,2020-12-18,330.1720833333334,7.772083333333334,2.013333333333333,31.97416666666666
25,Aizwal,23.737,92.729,2020-12-19,282.18874999999997,6.2804166666666665,1.5166666666666666,23.83375
26,Aizwal,23.737,92.729,2020-12-20,294.845,8.297916666666667,1.9116666666666664,16.168750000000003
27,Aizwal,23.737,92.729,2020-12-21,386.9141666666667,10.813749999999999,2.355,25.04875
28,Aizwal,23.737,92.729,2020-12-22,425.43874999999997,11.528333333333334,2.604166666666666,30.26624999999999
29,Aizwal,23.737,92.729,2020-12-23,372.4508333333334,6.840000000000001,1.6875,30.17
30,Aizwal,23.737,92.729,2020-12-24,368.4170833333333,8.144166666666665,2.0933333333333333,25.59541666666667
31,Aizwal,23.737,92.729,2020-12-25,327.1116666666667,6.182083333333332,1.6158333333333335,24.155
32,Aizwal,23.737,92.729,2020-12-26,306.6666666666667,5.727916666666668,1.3287499999999999,31.40041666666667
33,Aizwal,23.737,92.729,2020-12-27,307.22333333333336,7.304583333333333,1.8916666666666668,22.332916666666662
34,Aizwal,23.737,92.729,2020-12-28,327.80666666666673,9.081666666666669,2.2316666666666665,19.432916666666667
35,Aizwal,23.737,92.729,2020-12-29,302.63291666666663,7.1170833333333325,1.7829166666666663,22.86583333333333
36,Aizwal,23.737,92.729,2020-12-30,357.2908333333333,11.668333333333335,2.77875,21.82083333333333
37,Aizwal,23.737,92.729,2020-12-31,333.5775,10.127083333333333,2.4525,18.94875
38,Aizwal,23.737,92.729,2021-01-01,365.635,10.1975,2.1558333333333333,25.87541666666667
39,Aizwal,23.737,92.729,2021-01-02,323.63375,7.110833333333333,1.3383333333333336,26.377500000000012
40,Aizwal,23.737,92.729,2021-01-03,301.93874999999997,7.580416666666669,1.68,19.7925
41,Aizwal,23.737,92.729,2021-01-04,302.77250000000004,6.195416666666666,2.2641666666666667,18.945416666666663
42,Aizwal,23.737,92.729,2021-01-05,337.4025,7.794583333333335,2.292916666666667,20.759583333333328
43,Aizwal,23.737,92.729,2021-01-06,340.87916666666666,8.334583333333335,2.605833333333333,23.660416666666663
44,Aizwal,23.737,92.729,2021-01-07,361.1849999999999,8.830416666666666,3.0520833333333335,46.93333333333334
45,Aizwal,23.737,92.729,2021-01-08,339.90583333333336,7.731666666666666,2.1675,41.271249999999995
46,Aizwal,23.737,92.729,2021-01-09,297.48791666666665,3.2345833333333336,1.8050000000000004,44.61666666666667
47,Aizwal,23.737,92.729,2021-01-10,359.65416666666675,2.972916666666666,2.207083333333333,101.65916666666668
48,Aizwal,23.737,92.729,2021-01-11,491.22208333333333,9.312500000000002,3.4424999999999994,99.19041666666664
49,Aizwal,23.737,92.729,2021-01-12,376.90124999999995,5.289583333333334,1.9125000000000003,50.49041666666667
50,Aizwal,23.737,92.729,2021-01-13,366.4704166666666,5.776249999999998,3.115,52.780833333333334
