,City,Lat,Lng,Date,CO,NO2,SO2,PM2_5
0,Jabalpur,23.165,79.956,2020-11-24,669.9557142857142,13.307142857142855,14.357142857142858,124.91571428571426
1,Jabalpur,23.165,79.956,2020-11-25,681.7587499999998,15.68,10.615000000000002,109.95624999999997
2,Jabalpur,23.165,79.956,2020-11-26,441.9891666666667,6.889166666666667,14.15666666666666,118.68291666666669
3,Jabalpur,23.165,79.956,2020-11-27,532.2504166666666,8.001666666666667,10.954166666666666,115.19000000000001
4,Jabalpur,23.165,79.956,2020-11-28,577.1725,8.244166666666667,7.512916666666666,106.72916666666664
5,Jabalpur,23.165,79.956,2020-11-29,557.4233333333334,10.518333333333333,8.853333333333333,71.64083333333333
6,Jabalpur,23.165,79.956,2020-11-30,644.3458333333333,13.062916666666668,9.910833333333331,70.92708333333333
7,Jabalpur,23.165,79.956,2020-12-01,675.9166666666666,13.097083333333336,10.458333333333334,70.03791666666667
8,Jabalpur,23.165,79.956,2020-12-02,774.9399999999999,18.047500000000003,8.232499999999998,74.64958333333331
9,Jabalpur,23.165,79.956,2020-12-03,789.5445833333333,19.15875,13.660000000000002,73.42416666666666
10,Jabalpur,23.165,79.956,2020-12-04,733.9129166666667,18.074166666666667,12.139583333333334,73.74916666666667
11,Jabalpur,23.165,79.956,2020-12-05,533.7795833333333,11.959166666666667,8.255833333333333,50.44375
12,Jabalpur,23.165,79.956,2020-12-06,713.0500000000001,18.50625,10.1275,57.565
13,Jabalpur,23.165,79.956,2020-12-07,655.195,15.972916666666663,10.644166666666665,58.77708333333333
14,Jabalpur,23.165,79.956,2020-12-08,656.0287500000001,15.43416666666667,10.637500000000001,61.628750000000004
15,Jabalpur,23.165,79.956,2020-12-09,714.3024999999999,17.020833333333332,9.739166666666668,71.09708333333334
16,Jabalpur,23.165,79.956,2020-12-10,601.2333333333333,15.977916666666665,11.251666666666667,61.52500000000001
17,Jabalpur,23.165,79.956,2020-12-11,407.63624999999996,7.2579166666666675,9.107083333333335,53.49791666666666
18,Jabalpur,23.165,79.956,2020-12-12,585.6558333333334,13.325000000000001,7.117083333333334,78.11083333333333
19,Jabalpur,23.165,79.956,2020-12-13,591.3583333333332,12.432916666666666,5.635833333333334,101.58041666666668
20,Jabalpur,23.165,79.956,2020-12-14,497.75874999999996,10.227083333333331,7.584583333333335,80.87833333333333
21,Jabalpur,23.165,79.956,2020-12-15,735.3033333333333,14.732083333333334,6.647083333333334,128.49999999999997
22,Jabalpur,23.165,79.956,2020-12-16,500.2625,5.618333333333333,5.911666666666668,69.47333333333334
23,Jabalpur,23.165,79.956,2020-12-17,522.3758333333334,8.180416666666668,4.979583333333334,58.151666666666664
24,Jabalpur,23.165,79.956,2020-12-18,628.3529166666667,11.167499999999997,5.814999999999999,70.06833333333334
25,Jabalpur,23.165,79.956,2020-12-19,561.8745833333332,12.154583333333335,5.124583333333333,41.42208333333334
