,City,Lat,Lng,Date,CO,NO2,SO2,PM2_5
0,Gangtok,27.33,88.61,2020-11-24,306.60571428571427,2.575714285714285,0.6157142857142857,14.05142857142857
1,Gangtok,27.33,88.61,2020-11-25,332.81375,6.035833333333333,0.6224999999999998,17.769166666666667
2,Gangtok,27.33,88.61,2020-11-26,289.69875,6.095416666666668,0.5724999999999999,11.83166666666667
3,Gangtok,27.33,88.61,2020-11-27,297.6954166666667,8.777916666666666,0.8787499999999998,12.079583333333332
4,Gangtok,27.33,88.61,2020-11-28,321.19958333333335,10.311666666666666,1.791666666666667,12.224583333333333
5,Gangtok,27.33,88.61,2020-11-29,282.6054166666667,6.591666666666665,0.7845833333333334,11.811250000000003
6,Gangtok,27.33,88.61,2020-11-30,299.50374999999997,6.529583333333334,0.7779166666666667,15.63375
7,Gangtok,27.33,88.61,2020-12-01,271.06166666666667,3.9754166666666673,0.5516666666666665,15.466250000000002
8,Gangtok,27.33,88.61,2020-12-02,234.62250000000003,1.9958333333333336,0.41999999999999993,10.398749999999998
9,Gangtok,27.33,88.61,2020-12-03,226.55708333333328,1.6345833333333335,0.3920833333333333,8.190833333333332
10,Gangtok,27.33,88.61,2020-12-04,232.53625,1.7291666666666663,0.38375000000000004,8.527083333333334
11,Gangtok,27.33,88.61,2020-12-05,232.67624999999998,1.6916666666666667,0.3658333333333334,8.417083333333334
12,Gangtok,27.33,88.61,2020-12-06,283.71875,2.929583333333333,0.40958333333333335,9.269166666666667
13,Gangtok,27.33,88.61,2020-12-07,343.66124999999994,3.544583333333333,0.5066666666666667,10.803333333333335
14,Gangtok,27.33,88.61,2020-12-08,367.30458333333337,4.006250000000001,0.43666666666666676,13.383750000000001
15,Gangtok,27.33,88.61,2020-12-09,500.5408333333333,3.959583333333334,0.67125,34.51291666666666
16,Gangtok,27.33,88.61,2020-12-10,580.5100000000001,3.4320833333333334,0.7070833333333332,52.27666666666668
17,Gangtok,27.33,88.61,2020-12-11,648.6574999999999,5.836666666666665,0.5770833333333335,43.939166666666665
18,Gangtok,27.33,88.61,2020-12-12,644.4858333333333,6.216666666666668,0.5429166666666666,51.26833333333334
19,Gangtok,27.33,88.61,2020-12-13,678.42125,4.444166666666667,0.47041666666666665,50.15833333333333
20,Gangtok,27.33,88.61,2020-12-14,656.1683333333332,2.9683333333333337,0.4724999999999999,40.62375000000001
21,Gangtok,27.33,88.61,2020-12-15,588.5775,3.4425000000000003,0.5049999999999999,43.06458333333333
22,Gangtok,27.33,88.61,2020-12-16,496.2291666666665,1.9212499999999997,0.5229166666666666,37.70791666666667
23,Gangtok,27.33,88.61,2020-12-17,511.3879166666666,2.1875,0.7687500000000002,46.46791666666667
24,Gangtok,27.33,88.61,2020-12-18,481.06916666666666,2.325,0.7904166666666664,39.932500000000005
25,Gangtok,27.33,88.61,2020-12-19,443.3795833333333,3.7487499999999994,0.6874999999999999,35.66916666666667
26,Gangtok,27.33,88.61,2020-12-20,358.12583333333333,4.821666666666668,0.7466666666666667,28.760416666666668
27,Gangtok,27.33,88.61,2020-12-21,331.7004166666666,5.575,0.6216666666666667,22.728749999999994
28,Gangtok,27.33,88.61,2020-12-22,296.51500000000004,4.957916666666667,0.5775,17.081666666666667
29,Gangtok,27.33,88.61,2020-12-23,336.84625,7.22125,0.5812500000000002,19.14666666666667
30,Gangtok,27.33,88.61,2020-12-24,310.7008333333333,2.7541666666666664,0.5495833333333334,20.422500000000003
31,Gangtok,27.33,88.61,2020-12-25,361.60208333333344,4.985416666666667,0.7020833333333334,28.020000000000007
32,Gangtok,27.33,88.61,2020-12-26,340.4620833333334,3.7866666666666666,0.5391666666666667,25.238333333333333
33,Gangtok,27.33,88.61,2020-12-27,325.7204166666666,4.055000000000001,0.42333333333333334,23.012083333333337
34,Gangtok,27.33,88.61,2020-12-28,365.2179166666668,3.4562499999999994,0.4758333333333334,30.58083333333333
35,Gangtok,27.33,88.61,2020-12-29,415.8424999999999,7.91875,0.5375,32.317083333333336
36,Gangtok,27.33,88.61,2020-12-30,337.5416666666667,3.5374999999999996,0.5054166666666667,23.514583333333334
37,Gangtok,27.33,88.61,2020-12-31,352.5620833333333,6.222083333333333,0.6566666666666665,27.797083333333333
38,Gangtok,27.33,88.61,2021-01-01,329.05749999999995,5.3758333333333335,0.6158333333333333,27.270416666666673
39,Gangtok,27.33,88.61,2021-01-02,327.5291666666667,5.708750000000001,0.5733333333333333,24.305000000000003
40,Gangtok,27.33,88.61,2021-01-03,335.0383333333333,5.70625,0.5583333333333332,21.097916666666666
41,Gangtok,27.33,88.61,2021-01-04,319.3225,5.467500000000001,0.49000000000000016,14.677916666666668
42,Gangtok,27.33,88.61,2021-01-05,251.03625,2.7499999999999987,0.3120833333333333,4.776666666666668
43,Gangtok,27.33,88.61,2021-01-06,302.6341666666667,2.484583333333333,0.39041666666666663,10.189166666666667
44,Gangtok,27.33,88.61,2021-01-07,376.90000000000003,6.341666666666666,0.5666666666666667,20.880000000000003
45,Gangtok,27.33,88.61,2021-01-08,420.43208333333337,7.742499999999999,0.5245833333333333,18.018749999999997
46,Gangtok,27.33,88.61,2021-01-09,431.9741666666668,3.1799999999999997,0.3545833333333333,16.530833333333334
47,Gangtok,27.33,88.61,2021-01-10,481.4866666666667,3.740416666666667,0.3758333333333334,16.39333333333333
48,Gangtok,27.33,88.61,2021-01-11,507.9112499999999,4.129583333333334,0.41125000000000006,19.404166666666665
49,Gangtok,27.33,88.61,2021-01-12,593.5845833333334,4.180416666666667,0.4650000000000001,26.429583333333337
