,City,Lat,Lng,Date,CO,NO2,SO2,PM2_5
0,Varanasi,25.376,82.924,2020-11-24,2670.2885714285717,37.77428571428572,16.164285714285715,311.35571428571427
1,Varanasi,25.376,82.924,2020-11-25,2008.5562499999999,43.97333333333333,13.023333333333333,268.05375
2,Varanasi,25.376,82.924,2020-11-26,2861.104166666666,70.21666666666667,22.825,371.2916666666667
3,Varanasi,25.376,82.924,2020-11-27,2648.592083333334,53.294166666666655,22.819583333333338,447.23083333333335
4,Varanasi,25.376,82.924,2020-11-28,1993.2595833333332,46.75416666666666,21.527499999999993,239.68583333333336
5,Varanasi,25.376,82.924,2020-11-29,1729.2895833333332,39.90083333333333,18.107916666666664,190.41166666666666
6,Varanasi,25.376,82.924,2020-11-30,2597.13375,59.78333333333334,24.761249999999993,288.2945833333334
7,Varanasi,25.376,82.924,2020-12-01,2670.28875,66.64625,35.741249999999994,342.44666666666666
8,Varanasi,25.376,82.924,2020-12-02,2249.162083333333,48.96333333333334,22.1225,315.02125
9,Varanasi,25.376,82.924,2020-12-03,2743.1650000000004,60.989583333333336,24.737083333333334,372.8141666666667
10,Varanasi,25.376,82.924,2020-12-04,3452.460000000001,74.27166666666666,34.97708333333333,423.06791666666663
11,Varanasi,25.376,82.924,2020-12-05,3021.3204166666674,64.89625000000001,26.989166666666673,401.08625000000006
12,Varanasi,25.376,82.924,2020-12-06,2324.26375,49.99916666666667,32.52,286.3754166666667
13,Varanasi,25.376,82.924,2020-12-07,3317.2775,60.5925,23.25041666666667,413.06750000000005
14,Varanasi,25.376,82.924,2020-12-08,2640.2483333333334,53.18625000000001,23.91416666666667,392.5841666666667
15,Varanasi,25.376,82.924,2020-12-09,2696.713333333334,58.93083333333334,28.849999999999998,376.90916666666664
16,Varanasi,25.376,82.924,2020-12-10,2405.2062499999997,50.835416666666674,20.35,264.72999999999996
17,Varanasi,25.376,82.924,2020-12-11,1260.598333333333,34.14541666666668,14.650833333333336,178.81875
18,Varanasi,25.376,82.924,2020-12-12,778.0004166666666,22.43375,10.702499999999999,75.43666666666667
19,Varanasi,25.376,82.924,2020-12-13,925.9783333333335,20.597083333333334,13.57291666666667,104.13291666666665
20,Varanasi,25.376,82.924,2020-12-14,2270.8574999999996,57.37541666666667,22.392500000000002,217.0083333333333
21,Varanasi,25.376,82.924,2020-12-15,1446.6845833333336,40.71374999999999,19.08583333333333,149.81666666666663
22,Varanasi,25.376,82.924,2020-12-16,1119.8516666666667,31.234999999999996,15.457500000000001,123.69166666666666
23,Varanasi,25.376,82.924,2020-12-17,770.6283333333334,19.627083333333335,16.461666666666662,91.53125
24,Varanasi,25.376,82.924,2020-12-18,926.5345833333332,23.955000000000002,16.397083333333338,105.44833333333334
25,Varanasi,25.376,82.924,2020-12-19,1751.5420833333337,39.15291666666667,17.456666666666667,197.15041666666664
26,Varanasi,25.376,82.924,2020-12-20,1656.1341666666667,34.55625,14.407083333333333,244.2895833333333
27,Varanasi,25.376,82.924,2020-12-21,2688.0904166666664,44.95750000000001,17.84416666666667,399.6070833333333
28,Varanasi,25.376,82.924,2020-12-22,2936.2045833333327,54.00875,22.4375,475.7466666666666
29,Varanasi,25.376,82.924,2020-12-23,3443.559583333333,61.92666666666667,28.69458333333333,624.4516666666668
30,Varanasi,25.376,82.924,2020-12-24,2300.8995833333333,46.470833333333324,23.530416666666664,403.28624999999994
31,Varanasi,25.376,82.924,2020-12-25,1301.209166666667,30.577083333333334,20.043750000000006,176.55791666666664
32,Varanasi,25.376,82.924,2020-12-26,1946.25125,41.85708333333332,16.615833333333335,233.50791666666666
33,Varanasi,25.376,82.924,2020-12-27,1921.77375,49.791666666666664,22.334166666666665,242.39625
34,Varanasi,25.376,82.924,2020-12-28,1820.8029166666668,40.29124999999999,14.356666666666667,259.37833333333333
35,Varanasi,25.376,82.924,2020-12-29,1663.3674999999996,37.487083333333345,16.169166666666666,248.80624999999998
36,Varanasi,25.376,82.924,2020-12-30,1697.85875,40.47833333333333,18.28708333333333,189.46583333333334
37,Varanasi,25.376,82.924,2020-12-31,2307.0175000000004,43.765833333333326,24.318750000000005,238.24999999999997
38,Varanasi,25.376,82.924,2021-01-01,2604.087083333334,66.07541666666667,22.217916666666667,316.7183333333333
39,Varanasi,25.376,82.924,2021-01-02,2112.309166666667,41.348333333333336,14.095416666666667,281.22875
40,Varanasi,25.376,82.924,2021-01-03,1831.3720833333336,32.76333333333333,10.254166666666668,272.87208333333336
41,Varanasi,25.376,82.924,2021-01-04,2047.2208333333335,35.39625000000001,10.52625,326.3316666666666
42,Varanasi,25.376,82.924,2021-01-05,3558.157916666667,63.46166666666667,18.175000000000004,647.1066666666667
43,Varanasi,25.376,82.924,2021-01-06,2668.3416666666667,52.16666666666665,26.64125,387.44208333333336
44,Varanasi,25.376,82.924,2021-01-07,2088.1091666666666,41.209583333333335,22.778750000000002,237.97583333333338
45,Varanasi,25.376,82.924,2021-01-08,1920.9391666666668,45.52916666666666,16.71916666666667,211.09749999999997
46,Varanasi,25.376,82.924,2021-01-09,877.0233333333334,21.552500000000006,17.599166666666665,134.53041666666664
47,Varanasi,25.376,82.924,2021-01-10,809.1537500000001,14.100416666666668,14.369583333333333,105.58833333333335
48,Varanasi,25.376,82.924,2021-01-11,992.7358333333335,21.400833333333335,15.927083333333334,126.80833333333334
49,Varanasi,25.376,82.924,2021-01-12,1343.21,33.96375,15.619583333333336,154.49458333333337
50,Varanasi,25.376,82.924,2021-01-13,1756.5487500000002,37.505416666666655,15.795833333333334,204.92791666666665
