,City,Lat,Lng,Date,CO,NO2,SO2,PM2_5
0,Jaipur,26.915,75.817,2020-11-24,630.38,9.867142857142856,11.665714285714285,93.75857142857144
1,Jaipur,26.915,75.817,2020-11-25,709.85125,10.847916666666665,10.894583333333335,130.61541666666668
2,Jaipur,26.915,75.817,2020-11-26,678.9766666666666,12.922083333333333,7.571666666666666,90.53791666666665
3,Jaipur,26.915,75.817,2020-11-27,658.1149999999999,16.069583333333334,8.360416666666667,61.44750000000001
4,Jaipur,26.915,75.817,2020-11-28,956.8533333333335,27.880833333333328,13.707916666666664,67.62625000000001
5,Jaipur,26.915,75.817,2020-11-29,1422.2066666666667,39.88125,18.482916666666664,109.31791666666668
6,Jaipur,26.915,75.817,2020-11-30,1480.3412500000002,50.173749999999984,28.530416666666678,114.02791666666667
7,Jaipur,26.915,75.817,2020-12-01,1296.4808333333333,40.2175,25.709583333333338,114.57833333333333
8,Jaipur,26.915,75.817,2020-12-02,1277.8445833333335,43.35124999999999,21.661666666666665,109.32125
9,Jaipur,26.915,75.817,2020-12-03,1499.5337499999998,48.97875,22.326666666666668,117.72416666666668
10,Jaipur,26.915,75.817,2020-12-04,1442.6512500000001,37.844166666666666,19.912916666666664,128.05541666666667
11,Jaipur,26.915,75.817,2020-12-05,865.34,25.969166666666677,14.371249999999998,72.64333333333333
12,Jaipur,26.915,75.817,2020-12-06,1098.1566666666665,22.41416666666667,15.517083333333334,194.3275
13,Jaipur,26.915,75.817,2020-12-07,2093.672083333333,61.02458333333332,28.004166666666666,221.27541666666664
14,Jaipur,26.915,75.817,2020-12-08,1467.5470833333331,38.959999999999994,20.906666666666677,158.25708333333333
15,Jaipur,26.915,75.817,2020-12-09,1400.2325000000008,41.573750000000004,23.889166666666668,153.5691666666667
16,Jaipur,26.915,75.817,2020-12-10,1311.08375,33.297916666666666,22.644999999999996,179.05624999999998
17,Jaipur,26.915,75.817,2020-12-11,627.51875,15.899999999999999,12.652083333333335,76.29291666666666
18,Jaipur,26.915,75.817,2020-12-12,708.1841666666668,11.545833333333334,7.504583333333333,79.37875000000001
19,Jaipur,26.915,75.817,2020-12-13,677.1695833333333,17.164999999999996,10.453333333333333,51.502500000000005
20,Jaipur,26.915,75.817,2020-12-14,901.2233333333332,26.41125,13.254583333333334,68.85791666666667
21,Jaipur,26.915,75.817,2020-12-15,738.5020833333333,16.12458333333333,8.304166666666665,75.45458333333332
22,Jaipur,26.915,75.817,2020-12-16,832.7966666666666,18.865000000000002,11.007499999999999,77.67083333333333
23,Jaipur,26.915,75.817,2020-12-17,624.0412500000001,16.29625,11.57625,51.96083333333333
24,Jaipur,26.915,75.817,2020-12-18,826.8166666666667,28.08208333333334,11.912500000000001,49.375833333333325
25,Jaipur,26.915,75.817,2020-12-19,1021.2462499999998,33.969166666666666,18.081666666666667,77.82166666666667
26,Jaipur,26.915,75.817,2020-12-20,1139.0454166666664,37.42583333333334,19.912916666666664,87.55958333333335
27,Jaipur,26.915,75.817,2020-12-21,1492.4404166666666,41.13791666666667,18.763333333333332,135.16708333333335
28,Jaipur,26.915,75.817,2020-12-22,1393.8345833333333,40.06791666666666,18.39833333333333,150.86250000000004
29,Jaipur,26.915,75.817,2020-12-23,1169.2258333333332,27.82875,12.964166666666666,171.38958333333332
30,Jaipur,26.915,75.817,2020-12-24,974.9345833333335,21.08375,13.870833333333332,144.82708333333332
31,Jaipur,26.915,75.817,2020-12-25,1786.0333333333328,54.818750000000016,29.19541666666667,162.48666666666662
32,Jaipur,26.915,75.817,2020-12-26,1394.39125,42.31083333333333,16.535833333333333,142.4216666666667
33,Jaipur,26.915,75.817,2020-12-27,535.5870833333332,12.883333333333335,11.014583333333333,67.93583333333335
34,Jaipur,26.915,75.817,2020-12-28,1187.4429166666662,34.775833333333324,17.752916666666668,84.47791666666667
35,Jaipur,26.915,75.817,2020-12-29,698.4483333333333,15.689166666666667,11.26041666666667,75.07875
36,Jaipur,26.915,75.817,2020-12-30,732.5220833333334,16.264999999999997,12.112083333333336,74.10208333333333
37,Jaipur,26.915,75.817,2020-12-31,1318.7333333333331,45.368750000000006,26.989166666666666,112.14999999999999
38,Jaipur,26.915,75.817,2021-01-01,636.9745833333333,8.254583333333334,11.713333333333331,115.7329166666667
39,Jaipur,26.915,75.817,2021-01-02,595.5300000000001,8.19375,10.024166666666668,128.17708333333337
40,Jaipur,26.915,75.817,2021-01-03,623.9020833333333,7.060833333333335,8.775,94.30666666666663
41,Jaipur,26.915,75.817,2021-01-04,604.9879166666666,8.236666666666666,7.8183333333333325,117.51541666666667
42,Jaipur,26.915,75.817,2021-01-05,865.6179166666665,17.845833333333335,10.066249999999998,126.84875000000004
43,Jaipur,26.915,75.817,2021-01-06,785.2325,12.679583333333333,6.333750000000001,65.17833333333333
44,Jaipur,26.915,75.817,2021-01-07,1198.0141666666664,30.88875,12.369583333333336,123.77500000000003
45,Jaipur,26.915,75.817,2021-01-08,929.3154166666667,12.424166666666666,10.157916666666667,161.82791666666665
46,Jaipur,26.915,75.817,2021-01-09,716.8058333333335,9.639166666666666,6.10875,98.89416666666666
47,Jaipur,26.915,75.817,2021-01-10,817.2195833333335,15.54458333333333,7.170416666666667,81.83083333333336
48,Jaipur,26.915,75.817,2021-01-11,696.0833333333334,16.963333333333328,8.005,58.92208333333334
49,Jaipur,26.915,75.817,2021-01-12,645.4604166666667,19.820833333333336,9.259166666666667,40.76541666666667
50,Jaipur,26.915,75.817,2021-01-13,1607.735,45.63958333333333,21.89583333333334,113.91000000000001
