,City,Lat,Lng,Date,CO,NO2,SO2,PM2_5
0,Gandhinagar,23.28,72.684,2020-11-24,643.7299999999999,19.781428571428567,12.801428571428572,58.212857142857146
1,Gandhinagar,23.28,72.684,2020-11-25,765.90125,36.49666666666666,27.45583333333334,72.52291666666665
2,Gandhinagar,23.28,72.684,2020-11-26,507.4941666666666,7.3741666666666665,13.220416666666663,79.08958333333334
3,Gandhinagar,23.28,72.684,2020-11-27,448.1079166666666,6.362500000000001,10.534166666666666,56.27041666666667
4,Gandhinagar,23.28,72.684,2020-11-28,431.6979166666667,7.458750000000001,11.904166666666667,42.91041666666666
5,Gandhinagar,23.28,72.684,2020-11-29,504.4354166666665,13.6025,10.723333333333331,61.69916666666666
6,Gandhinagar,23.28,72.684,2020-11-30,810.4050000000001,30.20625,18.01791666666666,76.55666666666666
7,Gandhinagar,23.28,72.684,2020-12-01,775.7758333333335,29.407083333333322,17.755,70.7575
8,Gandhinagar,23.28,72.684,2020-12-02,807.2062500000001,30.73541666666667,15.992499999999993,61.25708333333333
9,Gandhinagar,23.28,72.684,2020-12-03,924.8654166666665,39.88458333333333,17.5975,81.64708333333333
10,Gandhinagar,23.28,72.684,2020-12-04,1338.20375,72.99291666666666,34.81416666666668,100.44625
11,Gandhinagar,23.28,72.684,2020-12-05,833.6316666666667,42.25958333333333,46.32541666666668,84.31333333333333
12,Gandhinagar,23.28,72.684,2020-12-06,723.8983333333332,28.343333333333334,12.246249999999998,53.85958333333334
13,Gandhinagar,23.28,72.684,2020-12-07,875.7716666666665,37.7425,18.240416666666665,66.37458333333333
14,Gandhinagar,23.28,72.684,2020-12-08,1111.5066666666664,52.57208333333333,26.898750000000007,110.37291666666668
15,Gandhinagar,23.28,72.684,2020-12-09,915.6870833333332,42.36541666666667,17.23875,89.16708333333334
16,Gandhinagar,23.28,72.684,2020-12-10,608.4654166666667,21.899166666666662,33.42875,83.44500000000001
17,Gandhinagar,23.28,72.684,2020-12-11,689.2700000000003,23.131249999999998,20.75708333333334,70.31958333333334
18,Gandhinagar,23.28,72.684,2020-12-12,793.8541666666666,24.959166666666672,9.187083333333332,96.36625
19,Gandhinagar,23.28,72.684,2020-12-13,773.2716666666666,27.82166666666667,10.830416666666666,76.78124999999999
20,Gandhinagar,23.28,72.684,2020-12-14,902.0562500000001,29.656666666666666,12.660833333333334,73.05875
21,Gandhinagar,23.28,72.684,2020-12-15,578.42375,15.194166666666668,11.981249999999998,65.28583333333333
22,Gandhinagar,23.28,72.684,2020-12-16,508.32874999999984,8.580833333333336,11.732916666666666,71.87541666666665
23,Gandhinagar,23.28,72.684,2020-12-17,527.5224999999999,10.772083333333333,11.545833333333333,71.97166666666668
24,Gandhinagar,23.28,72.684,2020-12-18,506.38166666666683,10.2025,11.205833333333333,63.12708333333333
25,Gandhinagar,23.28,72.684,2020-12-19,422.93583333333345,9.010833333333336,8.436666666666666,46.513749999999995
26,Gandhinagar,23.28,72.684,2020-12-20,452.28125000000006,10.554166666666669,5.8395833333333345,47.21708333333334
27,Gandhinagar,23.28,72.684,2020-12-21,619.7295833333334,19.707083333333333,8.774583333333332,57.18583333333334
28,Gandhinagar,23.28,72.684,2020-12-22,810.6833333333334,26.702083333333338,13.764999999999999,64.66291666666666
29,Gandhinagar,23.28,72.684,2020-12-23,920.6954166666669,32.27791666666668,14.262500000000003,68.28125
30,Gandhinagar,23.28,72.684,2020-12-24,729.87875,21.281666666666663,11.460000000000003,70.52958333333333
31,Gandhinagar,23.28,72.684,2020-12-25,549.0783333333333,12.105833333333331,8.588749999999997,73.48875
32,Gandhinagar,23.28,72.684,2020-12-26,1051.4254166666667,49.217499999999994,21.967499999999998,109.14541666666666
33,Gandhinagar,23.28,72.684,2020-12-27,450.05541666666676,12.574999999999998,10.284583333333332,57.151250000000005
34,Gandhinagar,23.28,72.684,2020-12-28,610.27375,20.635416666666668,11.452499999999999,34.32708333333334
35,Gandhinagar,23.28,72.684,2020-12-29,463.40749999999997,10.150416666666665,13.176250000000001,36.18833333333333
36,Gandhinagar,23.28,72.684,2020-12-30,472.17000000000013,8.749166666666667,14.95125,55.10166666666666
37,Gandhinagar,23.28,72.684,2020-12-31,579.6758333333335,11.214166666666666,11.129166666666668,95.63
38,Gandhinagar,23.28,72.684,2021-01-01,746.0129166666667,22.241666666666664,21.52,126.97208333333334
39,Gandhinagar,23.28,72.684,2021-01-02,649.4929166666666,15.92,9.84625,96.05791666666669
40,Gandhinagar,23.28,72.684,2021-01-03,1085.3604166666667,23.491666666666664,12.716666666666667,186.38666666666666
41,Gandhinagar,23.28,72.684,2021-01-04,923.4745833333333,22.873750000000005,23.042083333333334,168.90291666666667
42,Gandhinagar,23.28,72.684,2021-01-05,772.9933333333333,14.891666666666671,10.672916666666666,127.00958333333331
43,Gandhinagar,23.28,72.684,2021-01-06,752.9670833333331,20.874583333333337,10.662500000000003,59.93291666666668
44,Gandhinagar,23.28,72.684,2021-01-07,782.7287500000001,19.20375,11.083333333333336,70.62625000000001
45,Gandhinagar,23.28,72.684,2021-01-08,677.5850000000002,12.53625,17.78833333333333,85.19000000000001
46,Gandhinagar,23.28,72.684,2021-01-09,672.0216666666666,10.214166666666666,11.507499999999999,77.67083333333335
47,Gandhinagar,23.28,72.684,2021-01-10,741.8404166666668,14.24375,10.434583333333334,98.24333333333334
48,Gandhinagar,23.28,72.684,2021-01-11,870.0687499999998,20.33458333333333,11.405833333333334,99.33458333333336
