,date,CO_openweather,NO2_openweather,SO2_openweather,PM2.5_openweather
0,2018-01-01,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
1,2018-01-02,1785.1389370172087,69.90007710998258,20.91024918401049,121.49471439564905
2,2018-01-03,1500.9045505047045,51.97780293146453,15.480762927588275,99.49100259751313
3,2018-01-04,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
4,2018-01-05,2033.6289639051715,80.11982702671868,25.83060464767498,139.89804183200397
5,2018-01-06,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
6,2018-01-07,1846.6060942319573,70.82569584432336,20.141497475961458,109.04715057267329
7,2018-01-08,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
8,2018-01-09,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
9,2018-01-10,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
10,2018-01-11,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
11,2018-01-12,1980.603995317933,75.07642439082191,24.668698891588605,142.05438595980056
12,2018-01-13,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
13,2018-01-14,1846.019099803199,70.56180830592358,20.210957012465304,109.15105196733833
14,2018-01-15,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
15,2018-01-16,1855.7705725489154,67.2954938036145,23.921985038596976,140.30322836515558
16,2018-01-17,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
17,2018-01-18,1840.8586805415207,67.34750576975662,24.209445129249257,140.15363978946513
18,2018-01-19,1464.030515770849,47.59508197605412,14.926401006171591,104.16175617153205
19,2018-01-20,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
20,2018-01-21,1516.1713954651832,53.48391323526311,16.840736236443842,109.87055406220924
21,2018-01-22,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
22,2018-01-23,1622.7997573730636,58.6476307447618,17.28075041918913,104.79195522499694
23,2018-01-24,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
24,2018-01-25,1887.395786294554,76.10185089127533,23.07741387528366,116.84663073995927
25,2018-01-26,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
26,2018-01-27,1868.0414704953992,68.95022631456112,24.40860699390708,138.04002465520696
27,2018-01-28,2015.326412329977,78.74204299232409,25.044168283118374,124.05492781194978
28,2018-01-29,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
29,2018-01-30,2006.6106352153174,78.69421629949235,25.216912614457314,136.03194773846442
30,2018-01-31,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
31,2018-02-01,1881.797702252042,74.21698921071325,22.645660380422534,138.91346615056383
32,2018-02-02,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
33,2018-02-03,1993.8114111150876,75.6346280460219,24.544323997449837,129.12697643279597
34,2018-02-04,2011.7717955201304,78.41102373307017,25.017731449182,123.88046737158076
35,2018-02-05,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
36,2018-02-06,1993.528888339696,77.84403045308395,24.385006450542782,114.84331204265285
37,2018-02-07,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
38,2018-02-08,2019.8405568281416,79.22021060309106,25.241441416647763,123.54304537120873
39,2018-02-09,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
40,2018-02-10,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
41,2018-02-11,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
42,2018-02-12,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
43,2018-02-13,2030.094099201619,79.9466473152044,25.70714992810096,140.62022924234358
44,2018-02-14,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
45,2018-02-15,2019.746072353006,79.27555767195933,25.45092532783695,141.6608452658853
46,2018-02-16,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
47,2018-02-17,2019.3779244009438,79.8808724151747,25.591399003468766,141.32962695955746
48,2018-02-18,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
49,2018-02-19,1831.4012246849593,70.09123663709937,19.8764014317949,110.28133975949711
50,2018-02-20,1496.4928252415489,50.457778796011205,15.468738486082042,99.63107555999353
51,2018-02-21,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
52,2018-02-22,2026.5748886255649,79.20088844774405,25.556213129279676,143.61770118038496
53,2018-02-23,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
54,2018-02-24,2014.0068239260004,79.18633144408713,25.020317810063624,124.26895365442398
55,2018-02-25,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
56,2018-02-26,2002.3341955824749,77.21548800894772,24.598082146137696,125.04982572451023
57,2018-02-27,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
58,2018-02-28,1516.9283013135212,53.64555315338061,16.497560446107137,102.95799461004748
59,2018-03-01,2030.490133915622,79.98763966941671,25.636687755516046,137.2898909561939
60,2018-03-02,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
61,2018-03-03,2024.7914378312298,79.9415869189523,24.967011771888203,123.63258848775794
62,2018-03-04,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
63,2018-03-05,2006.9900052933926,77.95702355652438,24.996702116741837,145.39883273579392
64,2018-03-06,2038.5573804766411,80.33467160520223,25.213151792268924,129.6651055019791
65,2018-03-07,1564.3866012629785,47.4602364444535,20.74011966046983,115.57831748822485
