,date,NO2_govt,SO2_govt,PM2.5_govt,CO_sat,NO2_sat,SO2_sat,index
1082,2020-12-18,14.72,4.515,40.598333333333336,136.51636733333333,6.183485249758139,0.04578231431639782,7575
1083,2020-12-19,14.148333333333333,5.09,43.215,117.04713528393563,5.255596400000001,-0.50999999,7586
1084,2020-12-20,13.195,5.158333333333333,45.79833333333334,109.15876666666668,5.877120181995622,0.03324528594631817,7589
1085,2020-12-21,18.26,4.576666666666667,55.49333333333334,121.34384001248353,5.450934666666666,0.04141000195045431,7600
1086,2020-12-22,18.121666666666666,5.331666666666666,51.379999999999995,149.28324766666665,2.9125900000000002,-0.204945758,7603
1087,2020-12-23,17.153333333333332,4.8533333333333335,42.56333333333333,118.25994679559616,5.222320400000001,0.10835876400000001,7609
1088,2020-12-24,15.844999999999999,3.7816666666666663,42.251666666666665,126.621065,5.753345200000001,-0.02628151066666666,7621
1089,2020-12-25,13.976666666666667,2.7866666666666666,47.07333333333333,112.28257766666667,5.937247789662741,0.03284656327912435,7623
1090,2020-12-26,16.349999999999998,4.816666666666666,51.01333333333333,101.7760955,5.571987866666667,0.03271278,7630
1091,2020-12-27,12.803333333333333,4.403333333333333,46.70000000000001,131.89855966666667,6.203648079973414,0.04433316353219854,7642
1092,2020-12-28,17.503333333333334,4.66,59.49,121.46031805715813,5.452401066666667,-0.5,7645
1093,2020-12-29,16.155,4.236666666666667,57.42166666666666,134.65372200000002,6.447960365571971,0.04809243049748425,7651
1094,2020-12-30,16.971666666666668,4.351666666666667,44.623333333333335,120.1386031817753,5.911121066666667,0.367018282,7663
1095,2020-12-31,13.216666666666669,3.481666666666667,29.671666666666667,137.83574099999998,5.691822200000001,0.189999998,7666
1096,2021-01-01,13.82,5.668333333333333,34.27333333333333,108.964741,5.690401348333667,0.370000005,7677
1097,2021-01-02,17.641666666666666,4.706666666666666,44.67166666666666,117.59887766666667,5.118274933333334,0.085288584,7680
1098,2021-01-03,13.676666666666668,4.033333333333333,38.405,140.28046266666666,6.1886246673356045,0.0466923879334507,7691
1099,2021-01-04,13.381666666666666,3.2883333333333336,26.603333333333335,114.91827347504771,5.511126000000001,0.030504214474927592,7694
1100,2021-01-05,13.674999999999999,3.9233333333333333,20.736666666666668,144.199779,5.949086286072459,0.04503238735131287,7705
1101,2021-01-06,13.818333333333333,4.306666666666667,23.156666666666666,112.33506131253381,4.4969600000000005,0.029529287653800508,7709
1102,2021-01-07,12.420000000000002,4.489999999999999,16.305,142.531159,14.538773200000001,0.229831338,7715
1103,2021-01-08,10.63,4.486666666666667,18.37,111.88256758571046,4.9761093333333335,0.865046025,7722
1104,2021-01-09,12.013333333333334,4.108333333333333,16.536666666666665,141.9102773333333,7.303856400000001,0.04302238211307672,7728
1105,2021-01-10,10.185,4.883333333333334,18.135,140.39687800000002,5.827813883472917,0.04314274306558102,7740
1106,2021-01-11,13.729999999999999,4.685,30.603333333333335,115.9880487471868,5.722255187239211,0.0332767986953029,7743
1107,2021-01-12,14.13,5.21,35.81166666666667,154.7159625,6.3571176634563,0.05479937124991561,7749
1108,2021-01-13,13.843333333333334,4.6883333333333335,26.064999999999998,115.05133587581379,5.634618633126341,0.03189403662810921,7761
1109,2021-01-14,13.166666666666666,5.456666666666666,23.503333333333334,146.33405966666666,6.028089647255439,0.048150407337186514,7764
1110,2021-01-15,13.888333333333334,4.968333333333334,29.540000000000003,113.51518888786029,4.4354746,0.406437188,7775
1111,2021-01-16,12.765,5.138333333333333,34.82333333333333,145.90720333333334,5.337702266666667,-0.032939762,7778
